sentence,target
"Ogólnie ujmując hotel nie należy do tych lepszych . W większości pokoi panuje wilgoć i nieprzyjemny zapach , klimatyzacja - owszem działa , ale również czuć w powietrzu , że wymaga konserwacji . Łazienki wymagają gruntownego remontu , na fugach widać zagrzybienie , regulacja baterii umywalkowych w wielu pokojach również wymaga cierpliwości , ale chyba najgorszym co trafiło się w naszej łazience była nieszczelna instalacja kanalizacyjna . W ciągu tygodnia pobytu pokój był sprzątany tylko raz . W jednym z pokoi zadomowił się szczur . Obsługa hotelowa nie rozumie języka angielskiego . Ze sprzątaczkami można porozumiewać się jedynie za pomocą gestów , Pani z recepcji bardzo się stara , ale można było odnotować problemy podczas rozmowy . Jedynymi osobami , z którymi można się dogadać był manager i szef restauracji . Obaj Panowie bardzo pomocni . Kelnerzy to młodzi chłopcy , których zachowanie niekoniecznie spodoba się kobietom oraz konserwatywnym , starszym osobom , aczkolwiek starają się dbać o zadowolenie turystów . Hotel położony jest na delikatnym wzgórzu , ale przejście z betonowego brzegu do restauracji , czy recepcji nie wymaga olbrzymich pokładów energii . Co do samego brzegu - brak piasku , brak kamieni - same betonowe , ostre płyty , które są niebezpiecznie śliskie podczas przypływów . Brak łagodnego zejścia do wody - wpada się wprost na głębokość około 3 metrów ( zatoka portowa ) . Brzeg niestety zanieczyszczony śmieciami , butelkami , martwymi rybami oraz częściami łodzi . Teren basenu systematycznie odwiedzany przez miejscowe psy , które nie mają oporów przed kąpielą , czy wygrzewaniem się na hotelowych leżakach . Obsługa nie reaguje na takie sytuacje , co również świadczy o poziomie usług . Jedzenie regionalne , serwowane w większości przypadków na zimno / pół - ciepło . Stoły niestety często ubrudzone . W barze dostępny tylko jeden rodzaj piwa , raki , wino i czysta wódka , której ciągle brakowało . . . Plastikowe kubki nie były myte , a raczej jedynie płukane , więc niejednokrotnie napoje trzeba było wymieniać . Wi - Fi bezpłatne w holu recepcji i w jego okolicy , w pokojach brak zasięgu . Okolica hotelu totalnie "" niezwiedzalna "" - droga szybkiego ruchu i market . Hotel dla osób , które nie wymagają prawie niczego poza pogodą .",0
"Witam , na wizytę do poradni Patofizjologii Szyjki Macicy czekała m pół roku , niestety lekarzem na którego trafiła m był Pan Dominik Pruski . Rok temu w wieku 20 lat wykryto u mnie zmiany na szyjce macicy o wysokim potencjale onkogennym , a leczenie które u mnie prowadzono było bynajmniej wątpliwe dlatego czekała m na wizytę w Poradni Specjalistycznej z dużą nadzieją . Udała m się na wizytę , po przejrzeniu przyniesionych przeze mnie wyników badań P . Dominik odmówił mi konsultacji , ponieważ stwierdził , że moje badania były wykonane komercyjnie - płatnie , że oni takich nie wykonują , że ” mam wracać skąd przyszła m ” i nie będzie mnie leczył . Powiedziała m , że nie jest ważne dla mnie jakie badania zostaną wykonane , że zależy mi na opinii lekarza , że szukam lekarza prowadzącego . P . Dominik powtórzył jeszcze kilkukrotnie zdania które wcześniej powiedział następnie stwierdził , że zadzwoni do doktor , która mnie tam skierowała ( jej numer był na skierowaniu ) i wyszedł z pomieszczenia recepcji trzaskając drzwiami . Po rozmowie wrócił i kazał mi się przygotować do badania . Nigdy wcześniej , ani później żaden lekarz tak źle mnie nie potraktował , ani nie wykazał wobec mnie takiego braku szacunku . Nie udała m się więcej na wizytę do tego Pana , ani nie odebrała m swoich wyników – Pana , ponieważ lekarze są to dla mnie ludzie o wyższych wartościach . Ze względu na złe doświadczenie , nie polecam .",0
"Co może przynieść ulgę słuchowi , który wraz z głosem jest narzędziem pracy ? Na pytania odpowiedział ekspert Instytutu Fizjologii i Patologii Słuchu Maciej Ludwikowski podczas XII Festiwalu Nauki w Jabłonnie . Jak obserwuje Maciej Ludwikowski , pojęcie „ dobry słuch ” często mylone jest z określeniem „ słuch muzyczny ” , tzw . absolutny . Osoby z absolutnym słuchem muzycznym mają doskonałą rozdzielczość częstotliwościową dźwięku . Potrafią odróżnić ton o częstotliwościach 1000 Hz i 950 Hz . To tzw . księgowi wśród muzyków , którzy są w stanie wyłowić z utworu każdą niezagraną nutę . A jednocześnie mogą oni mieć obniżony próg słyszenia , bo jedno z drugim się nie wyklucza . Często muzycy cierpią z powodu niedosłuchu , szczególnie po wieloletnim koncertowaniu , narażeniu na hałas jednostronny . Według eksperta można się przed tym bronić .",0
"Trafiła m do Pani doktor w sprawie podejrzanej insulinooporności . Pani doktor spojrzała jedynie na jeden z wielu wyników , powiedziała , że płaskiej krzywej cukrowej , którą mam , się nie leczy i była gotowa zakończyć wizytę . Dopiero mój upór i dalszy opis objawów "" zachęcił "" Panią doktor do spojrzenia na pozostałe wyniki . Sposób rozmowy z pacjentem również pozostawia wiele do życzenia . Pani doktor "" doradza "" tak , jakby właśnie karciła kilkuletnie dziecko . Takiego podejścia spodziewała by m się podczas wizyty na NFZ a nie prywatnej . Podsumowując , wyszła m z wizyty z poczuciem , że skoro jeszcze nie mam cukrzycy , a przyszła m po to , żeby w przypadku potwierdzenia insulinooporności dowiedzieć się jak mam postępować dalej by nie doprowadzić do rozwinięcia się cukrzycy ( mój tato jest cukrzykiem więc mogę mieć predyspozycje genetyczne ) , nie jestem interesującym przypadkiem dla Pani doktor . Zdecydowanie odradzam ! ! !",0
"W hotelu mozna smacznie zjeść . Dzieci mozna zostawić u animatorek . Minusem jest głośne mini disco podczas ktorego animatorki mówią przez mikrofon i puszczają głośno muzykę . Nie zauważyła m by miały w sali zabaw wodę dla dzieci co jest dla mnie podstawa . Na płazy jest wydzielone miejsce dla mniejszych dzieci . Animatorki nie sa tam zbyt szczęśliwe , a ich aktywność zaczyna i kończy sie na "" dzien dobry "" . Co do samego hotelu w życiu nie spotkała m sie z pajęczynami w hotelu 4 * dla mnie tylko jedzenie ( także restauracja na 4 pietrze ) i położenie hotelu zasługuje na 4 * . W pokoju 229 , ktory zajmowali śmy jest syf . Brudne fotele , wykładzina i multum pajęczyn . Kiedy poprosiła m o posprzątanie pajęczyn Pani ograniczyła sie do pajęczyny na suficie . Panie zapominały o sprzątaniu balkonu . Nie tylko z pajęczyn , ale pozostawiały stolik w takim stanie , w jakim zastały . Dziecko wylało sok na pościel i niestety nie zmienili nam jej przez 4 dni . Byli śmy w motelu 2 tygodnie i poznali śmy tam świętych ludzi . Pod tym katem jest to hotel wyjątkowy . Za taka cenę mozna postarać sie o lepsze sprzątaczki . Generalnie hotel podjeżdżających myszkami i wymagający remontu .",0
"Lokalizacja super przy dużym placu gdzie w sobotę wystawił się targ z winami , seriami itd pokoje ok , łóżka ok brak ubikacji w pokojach W jednym tylko zlew a W drugim zlew i kabina a chyba pisalo łazienka w pokoju . Śniadania dobre",0
"Marka Hilton jest obecna w Stambule od 58 lat . Conrad Hilton prezentuje model hotelu Hilton Istanbul przed otwarciem , które nastąpiło 10 czerwca 1955 r . Hilton Istanbul , który był drugim hotelem Hiltona w Europie , dziś jest najstarszym obiektem tej sieci funkcjonującym poza granicami Stanów Zjednoczonych . Zasłynął piękną modernistyczną bryłą i kilkoma ciekawymi detalami – basenem w kształcie odcisku stopy Conrada Hiltona , czy daszkiem nad wejściem w kształcie latającego dywanu . Hilton w Stambule był też pierwszym hotelem , który otrzymał własny kod pocztowy i pierwszym , który został upamiętniony na znaczku pocztowym .",0
"Z Bałtyku polskim badaczom udało się wyłonić trzy najciekawsze grupy związków bioaktywnych . Pierwsza grupa to związki hamujące wzrost bakterii i mające działanie antybiotyczne . "" Wiadomo , że teraz pojawiają się bakterie oporne na wszystkie znane antybiotyki . My szukamy związków , które niszczą tzw . biofilm bakteryjny , czyli błonę , przez którą antybiotyk nie może przejść . Jeśli taką błonę zniszczymy , to bakterie staną się wrażliwe na antybiotyki "" - wyjaśnił prof . Węgrzyn . Druga znaleziona grupa substancji stymuluje z kolei wzrost bakterii . Takie związki mogą wykorzystać firmy biotechnologiczne , które używają bakterii do produkcji aminokwasów i enzymów . Prowadzą one setki litrów hodowli bakteryjnych . Dzięki nowym związkom tempo wzrostu bakterii mogło by wzrosnąć o kilkadziesiąt procent .",0
"Dr Mercik jest delikatnym uprzejmy , aczkolwiek mało mówny . Wizyty trwają krótko i szybko . Jest specjalistą ale nie w przypadku niepłodności idiopatycznej . Największy jednak żal mam do niego za to , że mógł skierować nas wcześniej na specjalistyczne badania , bo ileż można razy podchodzić do invitro . . .",0
"Kompletnie nieodpowiedzialny człowiek . Nie wykrył mojej cukrzycy ciężarnej , mimo , że sam zlecił badania pod tym kątem - dopiero miesiąc po wizycie u niego została m skierowana do poradni cukrzycowej i to przez panią dr z izby przyjęć w szpitalu bielańskim . W 31 . tygodniu ciąży musiała m upominać się o skierowanie na usg kontrolne - w dodatku pan dr był wielce oburzony , że rejestracja zapisała mnie na to badanie bez jego akceptacji . Nie wspomnę o tym , że wyznaczając wizyte np . na za miesiąc nie wystawiał polecenia wpisania mnie na ww . wizytę do rejestracji , przez co jeździła m 3 - 4 razy do szpitala odprawiana z kwitkiem , bo pan dr nie miał dla mnie czasu ( bo albo nadrabiał zaległości po swoim urlopie na MADERZE , albo po zwolnieniu , albo przejmował pacjentki innych lekarzy będących ba urlopach ) . . . Ogólnie MASAKRA ! ! ! Niemiły , niekompetentny , niekulturalny - na ' dzień dobry ' zwracał się do mnie po imieniu . . . Mogła by m jeszcze długo wymieniać - innymi słowy NIE POLECAM ! ! ! ! !",0
"Był em trzy dni w tym hotelu i mam straszne dziwne odczucie co do tego miejsca . . Na pewno na wielki plus zasługuje Pani w recepcji , która wszystko profesjonalnie wytłumaczyła i była bardzo miła ! ! ! Z mniejszych plusów to SPA w podziemiach , które jest nowe i przyjemne ale przy wizycie ok 15 osób robi się tłok . . Co do pokojów to tylko łazienka zasługuje na plus ( jest czysta i duża ) . z minusów : jedzenie w restauracji ! ! ! ! Masakra ! ! ! łózka są mega niewygodnebrak lodówki , oraz zestawu do parzenia herbaty lub kawydziwny zapach na korytarzachcena jak za takie standard jest za wysoka . .",0
"Niestety nie zgadzam się z pozytywnymi opiniami na temat prof . Na początku też go tak postrzegała m . Przed pierwszą ablacją syna mieli śmy nadzieję , że trafili śmy w dobre ręce . Rok po pierwszej ablacji okazało się , że sukcesu nie było . Przeraża mnie brak zainteresowania pacjentem po ablacji ! Pan prof . unikał nas jak ognia . W końcu zaproponował drugą ablację , która miał wykonać z dr Baszko . Niestety zaplanował sobie w tym czasie urlop i nieudany zabieg wykonał inny młody lekarza . Dzisiaj syn jest w dwóch nieudanych ablacjach u prof . , na lekach na serce i nikt nie daje mu nadzieji na normalne życie ! Pacjent , który nie rokuje sukcesu dla prof . jest pomijany . Wdzięczna jestem natomiast za wsparcie Pani dr Rzeźnik - Bieniaszewskiej !",0
"Kilka lat temu Pani doktor prowadziła moje leczenie . Niewątpliwie posiada bardzo dużą wiedzę ze swojej dziedziny , jednak podejście do pacjenta jest karygodne . Z początku myślała m , że może Pani doktor ma zły dzień - zdarza się . Niestety po kilku spotkaniach przekonała m się , że to lekceważące traktowanie to norma . Zero szacunku do pacjenta ( Pani doktor podczas wykonywania testów alergicznych wpadła na pomysł , że to dobry czas na poprawienie makijażu - zaczęła w mojej obecności malować się szminką przy lustrze ! ) . Na wizytach nie czuła m się wysłuchana , a raczej kompletnie ignorowana . Arogancka , za grosz wyczucia i kultury . Oprócz tego bardzo łatwo wpada w złość przy zwykłych pytaniach i odpowiada w złośliwy sposób . Styczność z tą Panią było najgorszym spotkaniem z lekarzem w moim życiu . Szczerze odradzam ! Korzystała m z usług Medicover .",0
"Pokoje - standard słabe 3 * obsługa - poziom zero , klient w restauracji zupełnie niewidoczny , ani dzień dobry ani do widzenia , totalne brak zainteresowania , masz wrażenie że przeszkadzasz , obsługa recepcji udziela jedynie szczątkowych i pobieżnych informacji ( np . prosząc o pomoc w wypożyczeniu samochodu uzyskuje się odpowiedz ; proszę szukać w okolicznych wypożyczalniach ) , lub udziela informacji , które z reguły zupełnie się nie sprawdzają np : rozkład jazdy autobusów . Hotel posiada 3 bary , co jeden to lepszy . Personel na tyle niemiły ze potrafi wyprosić z alkoholem z innego ( sąsiedniego ) baru - opcja all inclusive : ) ) ) ) Wieczorami człowiek skazany na bar główny ( koryto ) , miejsce które przypomina poczekalnię na dworcu autobusowym . Atrakcje : basen główny - najbardziej wytrwały człowiek potrafi przetrwać 5 minut w tym hałasie , a człowiek z książką lub szukający ciszy i spokoju nie przetrwa w obrębie 500 m ze względu na hałas i zamieszanie panujące na basenie . Jest również Animator który umila czas wczasowiczom wyciągając ich z leżaka i zachęcając do robienia pajacyków przy bardzo głośnej muzyce . Restauracja hotelowa ( hałaśliwa stołówka ) - jeśli ktoś lubi pizzę z frytkami to polecamplaża - PLAŻY NIE MAPolecam ludziom mało wymagającymNie polecam ludziom szukającym minimum komfortu i spokoju . Okropne wakacje z itaką .",0
"Ponoć chirurg b dobry , ale o tym powiem jak zakończe leczenie . Podejscie natomiast do ludzi NAPEWNO totalnie lekceważące ( ręce w kieszeniach , kpiace usmieszki ) . Trudno uzyskać od niego informacje , uważa , że : "" pacjent nie musi nic wiedzieć . . . "" ? ! , i z tego to względu odradzam ! ! !",0
"Jestem tu drugi raz , i ostatni raz na dworze w nocy ok 4 stopni Celsjusza i nie ma ogrzewania , mimo prośby o jakiś grzejnik elektryczny , to niestety otrzymali śmy odpowiedź od Pani że mamy koce i taki luksus w tym hotelu za 180 zł",0
"Prof . Wądołowska zaznacza w wypowiedzi dla PAP , że korzystny dla zdrowia efekt zależał od wszystkich produktów , które były składowymi prozdrowotnego wzoru żywienia . Jednak każdy z nich mógł uczestniczyć w innym mechanizmie zmniejszającym ryzyko rozwoju choroby nowotworowej . Jednym z nich jest korzysta rola antyoksydantów znajdujących się w warzywach i owocach , jak i sokach z owoców i warzyw . „ Antyoksydanty nazywane + zmiataczami + wolnych rodników pozytywnie wpływają na proces reprodukcji zdrowych komórek . Zatem regularne spożywanie warzyw , owoców , a także soków może zapewnić organizmowi wysoki potencjał antyoksydacyjny , niwelujący uszkodzenia ważnych struktur komórkowych , dzięki czemu nie dochodzi do kolejnych faz procesu nowotworowego ” – podkreśla prof . Wądołowska .",0
"Z wakacji w Siorios wrócili śmy w połowie lipca . Hotel bardzo ładny , zadbany . Pokoje czyste , wyremontowane , sprzątane codziennie . Jedzenie dość dobre . No i minusy . . . pokój mieli śmy w budynku głównym , w którym nie można pospać dłużej jak do 6 . Trzaskanie drzwiami i krzyki pan sprzątających nam nie pozwalały . . . pokój dwuosobowy z dostawka bardzo malutki . No i uwaga . . . Cykadyyyyy . Strasznie głośne cały dzień . Niby człowiek sie przyzwyczaja ale niestety nie jest to prawda . Brak muzyki na basenie i cisza po 22 w hotelu tez była dziwna . Mimo tego nasze wakacje były udane .",0
